data_object,initial_completeness,technique_completeness,ml_algorithm,final_ml_value
house_KitchenAbvGr,0.0423999999999999,impute_standard,KNN,0.8009821416290397
house_KitchenAbvGr,0.0423999999999999,impute_random,LogisticRegression,0.8613058638945055
house_KitchenAbvGr,0.0948,impute_linear_regression,KNN,0.800567159354557
house_KitchenAbvGr,0.1456999999999999,impute_mice,KNN,0.800567159354557
house_KitchenAbvGr,0.1456999999999999,impute_random,LogisticRegression,0.8607596443982786
house_KitchenAbvGr,0.20435,impute_median,LogisticRegression,0.8609007100135291
house_KitchenAbvGr,0.2459875,impute_random,KNN,0.800567159354557
house_KitchenAbvGr,0.2929,impute_knn,LogisticRegression,0.8607906046449139
house_KitchenAbvGr,0.3508,impute_standard,KNN,0.8014158302923768
house_KitchenAbvGr,0.3994375,impute_median,AdaBoost,0.8585738269052698
house_KitchenAbvGr,0.3994375,impute_mean,SVC,0.8595188663805531
house_KitchenAbvGr,0.466575,impute_median,SVC,0.8587203976421328
house_LotFrontage,0.09905,impute_mean,SVC,0.8581322598369938
house_LotFrontage,0.1504374999999999,impute_random,SVC,0.8587155000335089
house_LotFrontage,0.29915,impute_cmeans,LogisticRegression,0.8596384718657253
house_LotFrontage,0.29915,impute_linear_regression,SVC,0.8586076676091224
house_LotFrontage,0.3582875,impute_knn,AdaBoost,0.8585738269052698
house_LotFrontage,0.3582875,impute_cmeans,LogisticRegression,0.8596514745165643
house_LotFrontage,0.4496,impute_linear_regression,AdaBoost,0.858964649235676
house_LotFrontage,0.5040125000000001,impute_mice,AdaBoost,0.85857382690527
house_OpenPorchSF,0.0539,impute_cmeans,AdaBoost,0.8593554715660822
house_OpenPorchSF,0.0539,impute_random_forest,SVC,0.8585953561998849
house_OpenPorchSF,0.1469499999999999,impute_cmeans,AdaBoost,0.858964649235676
house_OpenPorchSF,0.1469499999999999,impute_median,SVC,0.8589577199147711
house_OpenPorchSF,0.3530375,impute_standard,SVC,0.8584853830017597
house_OpenPorchSF,0.3997,impute_linear_regression,LogisticRegression,0.8598822904601404
house_OverallCond,0.04665,impute_standard,LogisticRegression,0.8601372404421241
house_OverallCond,0.09755,impute_median,KNN,0.800567159354557
house_OverallCond,0.1886125,impute_random,KNN,0.8009665556230376
house_OverallCond,0.2430125,impute_median,SVC,0.8584476534848076
house_OverallCond,0.3475375,impute_mean,KNN,0.800567159354557
house_OverallCond,0.3947,impute_standard,KNN,0.8003428848697565
house_OverallCond,0.5029875,impute_mean,AdaBoost,0.8585738269052698
house_OverallQual,0.0539,impute_linear_regression,KNN,0.800567159354557
house_OverallQual,0.0539,impute_standard,LogisticRegression,0.8613508392553908
house_TotRmsAbvGrd,0.0458999999999999,impute_median,LogisticRegression,0.8614430725016513
house_TotRmsAbvGrd,0.09655,impute_linear_regression,LogisticRegression,0.8614831831222267
house_TotRmsAbvGrd,0.1511875,impute_knn,LogisticRegression,0.8614430725016511
house_TotRmsAbvGrd,0.3540375,impute_mean,SVC,0.8580977964540855
house_TotRmsAbvGrd,0.4031875,impute_median,SVC,0.8581408791993763
house_TotRmsAbvGrd,0.4458499999999999,impute_standard,SVC,0.8584986472357751
house_TotRmsAbvGrd,0.5054875000000001,impute_median,AdaBoost,0.8585738269052698
house_TotalBsmtSF,0.0531499999999999,impute_standard,KNN,0.800567159354557
house_TotalBsmtSF,0.0531499999999999,impute_median,LogisticRegression,0.8607286841516433
house_TotalBsmtSF,0.1078,impute_random_forest,KNN,0.800567159354557
house_TotalBsmtSF,0.1581874999999999,impute_mice,KNN,0.800567159354557
house_TotalBsmtSF,0.1581874999999999,impute_mean,LogisticRegression,0.8603427450007366
house_TotalBsmtSF,0.1581874999999999,impute_cmeans,SVC,0.8590226559396728
house_TotalBsmtSF,0.1931,impute_random_forest,KNN,0.800567159354557
house_TotalBsmtSF,0.1931,impute_mean,LogisticRegression,0.8614430725016513
house_TotalBsmtSF,0.261475,impute_random,LogisticRegression,0.8611291468929347
house_TotalBsmtSF,0.261475,impute_knn,SVC,0.8584083441273449
house_TotalBsmtSF,0.2924125,impute_median,LogisticRegression,0.8612989867951489
house_TotalBsmtSF,0.348575,impute_mice,SVC,0.858976727923964
house_TotalBsmtSF,0.4116749999999999,impute_mean,LogisticRegression,0.8610115527833551
house_TotalBsmtSF,0.4421,impute_linear_regression,KNN,0.800567159354557
house_TotalBsmtSF,0.4421,impute_knn,SVC,0.858719412826286
house_TotalBsmtSF,0.5117250000000001,impute_standard,KNN,0.800944962292851
house_TotalBsmtSF,0.5117250000000001,impute_random_forest,LogisticRegression,0.8611549010886466
house_YearBuilt,0.0433999999999999,impute_median,AdaBoost,0.85857382690527
house_YearBuilt,0.0433999999999999,impute_knn,KNN,0.800567159354557
house_YearBuilt,0.0433999999999999,impute_random,LogisticRegression,0.8611549010886466
house_YearBuilt,0.20085,impute_linear_regression,KNN,0.800567159354557
house_YearBuilt,0.2425,impute_linear_regression,LogisticRegression,0.860460988865889
house_YearBuilt,0.2984,impute_cmeans,LogisticRegression,0.8612989867951488
house_YearBuilt,0.3468,impute_random,LogisticRegression,0.8611482357829734
house_YearBuilt,0.4049375,impute_random,AdaBoost,0.8593554715660822
house_YearBuilt,0.4049375,impute_standard,KNN,0.8006338040100738
house_YearBuilt,0.4049375,impute_random,LogisticRegression,0.8614430725016513
house_YearBuilt,0.4510875,impute_median,LogisticRegression,0.8612989867951488
house_YearBuilt,0.5049875,impute_random,LogisticRegression,0.8607998082663741
house_YearRemodAdd,0.0504,impute_linear_regression,AdaBoost,0.8585738269052698
house_YearRemodAdd,0.0504,impute_random_forest,KNN,0.800567159354557
house_YearRemodAdd,0.0504,impute_mean,LogisticRegression,0.8610138354733962
house_YearRemodAdd,0.09455,impute_standard,LogisticRegression,0.8606541356150639
house_YearRemodAdd,0.09455,impute_random_forest,SVC,0.8591161619759426
house_YearRemodAdd,0.1516874999999999,impute_cmeans,KNN,0.800567159354557
house_YearRemodAdd,0.19435,impute_median,KNN,0.8001060441174955
house_YearRemodAdd,0.2919,impute_linear_regression,SVC,0.8589006578401722
house_YearRemodAdd,0.3954499999999999,impute_cmeans,LogisticRegression,0.8606526151812492
house_YrSold,0.0574,impute_median,KNN,0.8003942414827219
house_YrSold,0.1048125,impute_cmeans,KNN,0.8004807004186395
house_YrSold,0.1048125,impute_random,SVC,0.8585575849866078
house_YrSold,0.2150625,impute_cmeans,KNN,0.8007071788152851
house_YrSold,0.2535125,impute_standard,KNN,0.8010174647572478
house_YrSold,0.2996499999999999,impute_linear_regression,LogisticRegression,0.8597432718031657
house_YrSold,0.3523,impute_cmeans,LogisticRegression,0.8601672151910229
house_YrSold,0.3834875,impute_knn,AdaBoost,0.858964649235676
house_YrSold,0.50375,impute_random_forest,SVC,0.8576803683768388
letter_x2bar,0.0486249999999999,impute_standard,AdaBoost,0.1121059494080392
letter_x2bar,0.0978374999999999,impute_median,AdaBoost,0.1121059494080392
letter_x2bar,0.149525,impute_cmeans,AdaBoost,0.1121059494080392
letter_x2bar,0.2042749999999999,impute_knn,AdaBoost,0.1121059494080392
letter_x2bar,0.2615875,impute_linear_regression,AdaBoost,0.1121059494080392
letter_x2bar,0.301775,impute_standard,AdaBoost,0.1121059494080392
letter_x2bar,0.3506125,impute_standard,AdaBoost,0.1121059494080392
letter_x2bar,0.400425,impute_knn,AdaBoost,0.1121059494080392
letter_x2bar,0.447675,impute_mean,AdaBoost,0.1121059494080392
letter_x2bar,0.5006875000000001,impute_random_forest,AdaBoost,0.1121059494080392
letter_xegvy,0.0491249999999999,impute_linear_regression,AdaBoost,0.1121059494080392
letter_xegvy,0.1003874999999999,impute_knn,AdaBoost,0.1121075193507201
letter_xegvy,0.1510874999999999,impute_random,AdaBoost,0.1121059494080392
letter_xegvy,0.207525,impute_standard,AdaBoost,0.1121059494080392
letter_xegvy,0.24965,impute_mice,AdaBoost,0.1121059494080392
letter_xegvy,0.3007125,impute_random,AdaBoost,0.1121059494080392
letter_xegvy,0.352425,impute_mean,AdaBoost,0.1121059494080392
letter_xegvy,0.3999874999999999,impute_cmeans,AdaBoost,0.1121059494080392
letter_xy2br,0.4054875,impute_knn,AdaBoost,0.0966193028902226
letter_xy2br,0.4533,impute_knn,AdaBoost,0.0974615478738331
letter_xy2br,0.4930874999999999,impute_mean,AdaBoost,0.0966193028902226
mv_x4,0.0500125,impute_cmeans,AdaBoost,0.9959229455700702
mv_x4,0.0500125,impute_knn,DecisionTree,0.996538498971264
mv_x4,0.0500125,impute_mice,LogisticRegression,0.9991926760495424
mv_x4,0.0500125,impute_median,RandomForest,0.9952824771697384
mv_x4,0.1007375,impute_random,AdaBoost,0.9959051082723342
mv_x4,0.1007375,impute_linear_regression,DecisionTree,0.9965333179477008
mv_x4,0.1007375,impute_random,LogisticRegression,0.9992028866710468
mv_x4,0.1007375,impute_mice,RandomForest,0.9953868691984604
mv_x4,0.1502625,impute_random,AdaBoost,0.9958974376139842
mv_x4,0.1502625,impute_linear_regression,DecisionTree,0.9964822170423476
mv_x4,0.1502625,impute_cmeans,LogisticRegression,0.9992079968069468
mv_x4,0.1502625,impute_mean,RandomForest,0.9952671336074496
mv_x4,0.200525,impute_random,AdaBoost,0.9959076651584508
mv_x4,0.200525,impute_standard,DecisionTree,0.9965537395474432
mv_x4,0.200525,impute_standard,LogisticRegression,0.9992437615371124
mv_x4,0.200525,impute_cmeans,RandomForest,0.9952770215527416
mv_x4,0.2498375,impute_random_forest,AdaBoost,0.9958999945001008
mv_x4,0.2498375,impute_mean,DecisionTree,0.9965818952282046
mv_x4,0.2498375,impute_knn,LogisticRegression,0.999144131147745
mv_x4,0.2498375,impute_mean,RandomForest,0.9952798280984434
mv_x4,0.2998999999999999,impute_mice,AdaBoost,0.9959025512999984
mv_x4,0.2998999999999999,impute_random_forest,DecisionTree,0.996563988711294
mv_x4,0.2998999999999999,impute_knn,LogisticRegression,0.9991952228261114
mv_x4,0.2998999999999999,impute_median,RandomForest,0.9952414334260672
mv_x4,0.3496375,impute_random_forest,AdaBoost,0.9958974376139842
mv_x4,0.3496375,impute_mean,DecisionTree,0.9964847557740854
mv_x4,0.3496375,impute_knn,LogisticRegression,0.9991517895545676
mv_x4,0.3496375,impute_mice,RandomForest,0.9950110171186838
mv_x4,0.4014875,impute_mice,AdaBoost,0.9958948825986276
mv_x4,0.4014875,impute_linear_regression,DecisionTree,0.9964030240521048
mv_x4,0.4014875,impute_mean,LogisticRegression,0.9991466689297108
mv_x4,0.4014875,impute_random,RandomForest,0.9949501196543732
mv_x4,0.4503625,impute_random_forest,AdaBoost,0.9959178613547024
mv_x4,0.4503625,impute_knn,DecisionTree,0.9964362222625368
mv_x4,0.4503625,impute_cmeans,LogisticRegression,0.9992156548790014
mv_x4,0.4503625,impute_mean,RandomForest,0.9950907699566184
mv_x4,0.4998375,impute_standard,AdaBoost,0.9959051082723342
mv_x4,0.4998375,impute_random,DecisionTree,0.9963315072711616
mv_x4,0.4998375,impute_random,LogisticRegression,0.9991696653280998
mv_x4,0.4998375,impute_median,RandomForest,0.9953283343951754
mv_x5,0.0506624999999999,impute_linear_regression,AdaBoost,0.9959152244818466
mv_x5,0.0506624999999999,impute_random,DecisionTree,0.996538502822806
mv_x5,0.0506624999999999,impute_cmeans,KNN,0.9569632201526276
mv_x5,0.0506624999999999,impute_random_forest,LogisticRegression,0.9991594651423772
mv_x5,0.0506624999999999,impute_knn,RandomForest,0.9953412346013952
mv_x5,0.1010375,impute_standard,AdaBoost,0.9963007447208072
mv_x5,0.1010375,impute_standard,DecisionTree,0.996589632956068
mv_x5,0.1010375,impute_mice,KNN,0.9572896973415403
mv_x5,0.1010375,impute_mice,LogisticRegression,0.9991799017319803
mv_x5,0.1010375,impute_mice,RandomForest,0.9953055072390312
mv_x5,0.1496874999999999,impute_median,AdaBoost,0.9963007447208072
mv_x5,0.1496874999999999,impute_mice,DecisionTree,0.9965334438896388
mv_x5,0.1496874999999999,impute_median,KNN,0.956669732072728
mv_x5,0.1496874999999999,impute_random_forest,LogisticRegression,0.9992003364914226
mv_x5,0.1496874999999999,impute_mice,RandomForest,0.9951548033289596
mv_x5,0.1997375,impute_standard,AdaBoost,0.9963007447208072
mv_x5,0.1997375,impute_mean,DecisionTree,0.9965462173066983
mv_x5,0.1997375,impute_knn,KNN,0.9574891010754036
mv_x5,0.1997375,impute_standard,LogisticRegression,0.999223331412018
mv_x5,0.1997375,impute_median,RandomForest,0.9953589284169702
mv_x5,0.2491125,impute_random,AdaBoost,0.9963007447208072
mv_x5,0.2491125,impute_random,DecisionTree,0.9965487614895366
mv_x5,0.2491125,impute_mice,LogisticRegression,0.999202895531446
mv_x5,0.2491125,impute_linear_regression,RandomForest,0.9951803467698966
mv_x5,0.3013375,impute_mean,AdaBoost,0.9963007447208072
mv_x5,0.3013375,impute_mean,DecisionTree,0.9965487814316064
mv_x5,0.3013375,impute_linear_regression,LogisticRegression,0.9991620160509151
mv_x5,0.3013375,impute_standard,RandomForest,0.9955683764037484
mv_x5,0.3502375,impute_random,AdaBoost,0.9963032872071376
mv_x5,0.3502375,impute_mice,DecisionTree,0.9966049338221892
mv_x5,0.3502375,impute_random,LogisticRegression,0.9992488718840896
mv_x5,0.3502375,impute_standard,RandomForest,0.9954866245954788
mv_x5,0.399725,impute_standard,AdaBoost,0.996295639467784
mv_x5,0.399725,impute_standard,DecisionTree,0.99670203984935
mv_x5,0.399725,impute_mean,LogisticRegression,0.999192672824766
mv_x5,0.399725,impute_linear_regression,RandomForest,0.9950603580070873
mv_x5,0.4496499999999999,impute_random,AdaBoost,0.9963007447208072
mv_x5,0.4496499999999999,impute_mean,DecisionTree,0.996604998751906
mv_x5,0.4496499999999999,impute_random_forest,LogisticRegression,0.9991850132991964
mv_x5,0.4496499999999999,impute_random,RandomForest,0.9953820117982376
mv_x5,0.4992625,impute_random,AdaBoost,0.9963007447208072
mv_x5,0.4992625,impute_random_forest,DecisionTree,0.996507846750144
mv_x5,0.4992625,impute_mean,LogisticRegression,0.9991517923344824
mv_x5,0.4992625,impute_mice,RandomForest,0.9951649463528022
numerai28.6_attribute_1,0.0500875,impute_mice,AdaBoost,0.5143088015175635
numerai28.6_attribute_1,0.0500875,impute_cmeans,KNN,0.505489616446999
numerai28.6_attribute_1,0.0500875,impute_random_forest,LogisticRegression,0.5169651067813287
numerai28.6_attribute_1,0.09985,impute_linear_regression,AdaBoost,0.5135726215021637
numerai28.6_attribute_1,0.09985,impute_random,LogisticRegression,0.5163966564821166
numerai28.6_attribute_1,0.1999375,impute_standard,RandomForest,0.5110654723766497
numerai28.6_attribute_1,0.2506375,impute_random,AdaBoost,0.5132474339057866
numerai28.6_attribute_1,0.2506375,impute_cmeans,KNN,0.5058600895508901
numerai28.6_attribute_1,0.2506375,impute_standard,LogisticRegression,0.5158814116920681
numerai28.6_attribute_1,0.2998375,impute_standard,AdaBoost,0.5132462350513994
numerai28.6_attribute_1,0.2998375,impute_median,LogisticRegression,0.5157087853118868
